id,zip,lat,log,flag,city,city_slug,state_id,state,state_slug
15318,37014,35.8696,-86.6575,NULL,Arrington,arrington,TN,Tennessee,tennessee
15319,37015,36.2842,-87.0772,NULL,Ashland City,ashland-city,TN,Tennessee,tennessee
15320,37016,35.9575,-86.1002,NULL,Auburntown,auburntown,TN,Tennessee,tennessee
15321,37018,35.6386,-86.1971,NULL,Beechgrove,beechgrove,TN,Tennessee,tennessee
15322,37019,35.3923,-86.7099,NULL,Belfast,belfast,TN,Tennessee,tennessee
15323,37020,35.6266,-86.4026,NULL,Bell Buckle,bell-buckle,TN,Tennessee,tennessee
15324,37022,36.5001,-86.3107,NULL,Bethpage,bethpage,TN,Tennessee,tennessee
15325,37023,36.5832,-87.7842,NULL,Big Rock,big-rock,TN,Tennessee,tennessee
15326,37024,35.9967,-86.7877,NULL,Brentwood,brentwood,TN,Tennessee,tennessee
15327,37025,35.9487,-87.3077,NULL,Bon Aqua,bon-aqua,TN,Tennessee,tennessee
15328,37026,35.6965,-86.1056,NULL,Bradyville,bradyville,TN,Tennessee,tennessee
15329,37027,35.9993,-86.7838,NULL,Brentwood,brentwood,TN,Tennessee,tennessee
15330,37028,36.6285,-87.8594,NULL,Bumpus Mills,bumpus-mills,TN,Tennessee,tennessee
15331,37029,36.0419,-87.2645,NULL,Burns,burns,TN,Tennessee,tennessee
15332,37030,36.2744,-85.9476,NULL,Carthage,carthage,TN,Tennessee,tennessee
15333,37031,36.3714,-86.2996,NULL,Castalian Springs,castalian-springs,TN,Tennessee,tennessee
15334,37032,36.5242,-87.0171,NULL,Cedar Hill,cedar-hill,TN,Tennessee,tennessee
15335,37033,35.7343,-87.5511,NULL,Centerville,centerville,TN,Tennessee,tennessee
15336,37034,35.6406,-86.6917,NULL,Chapel Hill,chapel-hill,TN,Tennessee,tennessee
15337,37035,36.3833,-87.1272,NULL,Chapmansboro,chapmansboro,TN,Tennessee,tennessee
15338,37036,36.2399,-87.2719,NULL,Charlotte,charlotte,TN,Tennessee,tennessee
15339,37037,35.7028,-86.3516,NULL,Christiana,christiana,TN,Tennessee,tennessee
15340,37040,36.5233,-87.3334,NULL,Clarksville,clarksville,TN,Tennessee,tennessee
15341,37041,36.4568,-80.4848,NULL,Clarksville,clarksville,TN,Tennessee,tennessee
15342,37042,36.5691,-87.417,NULL,Clarksville,clarksville,TN,Tennessee,tennessee
15343,37043,36.4958,-87.2324,NULL,Clarksville,clarksville,TN,Tennessee,tennessee
15344,37044,36.5326,-87.3557,NULL,Clarksville,clarksville,TN,Tennessee,tennessee
15345,37046,35.7799,-86.7173,NULL,College Grove,college-grove,TN,Tennessee,tennessee
15346,37047,35.3173,-86.8358,NULL,Cornersville,cornersville,TN,Tennessee,tennessee
15347,37048,36.4913,-86.5959,NULL,Cottontown,cottontown,TN,Tennessee,tennessee
15348,37049,36.5601,-86.677,NULL,Cross Plains,cross-plains,TN,Tennessee,tennessee
15349,37050,36.3729,-87.6306,NULL,Cumberland City,cumberland-city,TN,Tennessee,tennessee
15350,37051,36.3043,-87.4102,NULL,Cumberland Furnace,cumberland-furnace,TN,Tennessee,tennessee
15351,37052,36.3735,-87.3988,NULL,Cunningham,cunningham,TN,Tennessee,tennessee
15352,37055,36.0785,-87.4427,NULL,Dickson,dickson,TN,Tennessee,tennessee
15353,37056,36.0767,-87.3771,NULL,Dickson,dickson,TN,Tennessee,tennessee
15354,37057,36.4032,-86.0284,NULL,Dixon Springs,dixon-springs,TN,Tennessee,tennessee
15355,37058,36.4788,-87.8796,NULL,Dover,dover,TN,Tennessee,tennessee
15356,37059,35.9871,-85.9096,NULL,Dowelltown,dowelltown,TN,Tennessee,tennessee
15357,37060,35.7455,-86.6377,NULL,Eagleville,eagleville,TN,Tennessee,tennessee
15358,37061,36.2831,-87.6552,NULL,Erin,erin,TN,Tennessee,tennessee
15359,37062,35.9832,-87.1336,NULL,Fairview,fairview,TN,Tennessee,tennessee
15360,37063,35.6545,-86.4046,NULL,Fosterville,fosterville,TN,Tennessee,tennessee
15361,37064,35.8875,-86.9588,NULL,Franklin,franklin,TN,Tennessee,tennessee
15362,37065,35.9294,-86.842,NULL,Franklin,franklin,TN,Tennessee,tennessee
15363,37066,36.3987,-86.4552,NULL,Gallatin,gallatin,TN,Tennessee,tennessee
15364,37067,35.9137,-86.7785,NULL,Franklin,franklin,TN,Tennessee,tennessee
15365,37068,35.9294,-86.842,NULL,Franklin,franklin,TN,Tennessee,tennessee
15366,37069,35.9885,-86.9048,NULL,Franklin,franklin,TN,Tennessee,tennessee
15367,37070,36.3337,-86.7038,NULL,Goodlettsville,goodlettsville,TN,Tennessee,tennessee
15368,37071,36.0872,-86.4073,NULL,Gladeville,gladeville,TN,Tennessee,tennessee
15369,37072,36.3575,-86.7442,NULL,Goodlettsville,goodlettsville,TN,Tennessee,tennessee
15370,37073,36.4279,-86.814,NULL,Greenbrier,greenbrier,TN,Tennessee,tennessee
15371,37074,36.4189,-86.1443,NULL,Hartsville,hartsville,TN,Tennessee,tennessee
15372,37075,36.34,-86.6066,NULL,Hendersonville,hendersonville,TN,Tennessee,tennessee
15373,37076,36.1495,-86.5818,NULL,Hermitage,hermitage,TN,Tennessee,tennessee
15374,37077,36.294,-86.6035,NULL,Hendersonville,hendersonville,TN,Tennessee,tennessee
15375,37078,35.9227,-87.7679,NULL,Hurricane Mills,hurricane-mills,TN,Tennessee,tennessee
15376,37079,36.4817,-87.6594,NULL,Indian Mound,indian-mound,TN,Tennessee,tennessee
15377,37080,36.3283,-86.9168,NULL,Joelton,joelton,TN,Tennessee,tennessee
15378,37082,36.0965,-87.1137,NULL,Kingston Springs,kingston-springs,TN,Tennessee,tennessee
15379,37083,36.544,-86.0024,NULL,Lafayette,lafayette,TN,Tennessee,tennessee
15380,37085,35.9548,-86.2805,NULL,Lascassas,lascassas,TN,Tennessee,tennessee
15381,37086,36.0213,-86.5589,NULL,La Vergne,la-vergne,TN,Tennessee,tennessee
15382,37087,36.2728,-86.2721,NULL,Lebanon,lebanon,TN,Tennessee,tennessee
15383,37088,36.1715,-86.3117,NULL,Lebanon,lebanon,TN,Tennessee,tennessee
15384,37089,35.9967,-86.5738,NULL,La Vergne,la-vergne,TN,Tennessee,tennessee
15385,37090,36.1251,-86.2967,NULL,Lebanon,lebanon,TN,Tennessee,tennessee
15386,37091,35.4862,-86.7628,NULL,Lewisburg,lewisburg,TN,Tennessee,tennessee
15387,37095,35.9822,-85.9622,NULL,Liberty,liberty,TN,Tennessee,tennessee
15388,37096,35.6038,-87.8655,NULL,Linden,linden,TN,Tennessee,tennessee
15389,37097,35.7696,-87.8266,NULL,Lobelville,lobelville,TN,Tennessee,tennessee
15390,37098,35.8681,-87.3152,NULL,Lyles,lyles,TN,Tennessee,tennessee
15391,37101,36.0655,-87.635,NULL,Mc Ewen,mc-ewen,TN,Tennessee,tennessee
15392,37110,35.6442,-85.7446,NULL,McMinnville,mcminnville,TN,Tennessee,tennessee
15393,37111,35.741,-85.7969,NULL,McMinnville,mcminnville,TN,Tennessee,tennessee
15394,37115,36.2545,-86.6961,NULL,Madison,madison,TN,Tennessee,tennessee
15395,37116,36.3396,-86.6163,NULL,Madison,madison,TN,Tennessee,tennessee
15396,37118,35.9303,-86.1902,NULL,Milton,milton,TN,Tennessee,tennessee
15397,37119,36.6327,-86.5392,NULL,Mitchellville,mitchellville,TN,Tennessee,tennessee
15398,37121,36.2062,-86.5225,NULL,Mount Juliet,mount-juliet,TN,Tennessee,tennessee
15399,37122,36.1777,-86.4889,NULL,Mount Juliet,mount-juliet,TN,Tennessee,tennessee
15400,37127,35.7813,-86.3276,NULL,Murfreesboro,murfreesboro,TN,Tennessee,tennessee
15401,37128,35.7992,-86.4728,NULL,Murfreesboro,murfreesboro,TN,Tennessee,tennessee
15402,37129,35.9271,-86.4405,NULL,Murfreesboro,murfreesboro,TN,Tennessee,tennessee
15403,37130,35.879,-86.3291,NULL,Murfreesboro,murfreesboro,TN,Tennessee,tennessee
15404,37131,35.8534,-86.3946,NULL,Murfreesboro,murfreesboro,TN,Tennessee,tennessee
15405,37132,35.8494,-86.3643,NULL,Murfreesboro,murfreesboro,TN,Tennessee,tennessee
15406,37133,35.8534,-86.3946,NULL,Murfreesboro,murfreesboro,TN,Tennessee,tennessee
15407,37134,36.0013,-87.9508,NULL,New Johnsonville,new-johnsonville,TN,Tennessee,tennessee
15408,37135,35.9363,-86.666,NULL,Nolensville,nolensville,TN,Tennessee,tennessee
15409,37136,36.1177,-86.2939,NULL,Norene,norene,TN,Tennessee,tennessee
15410,37137,35.876,-87.5012,NULL,Nunnelly,nunnelly,TN,Tennessee,tennessee
15411,37138,36.2467,-86.6194,NULL,Old Hickory,old-hickory,TN,Tennessee,tennessee
15412,37140,35.8592,-87.6525,NULL,Only,only,TN,Tennessee,tennessee
15413,37141,36.615,-86.7019,NULL,Orlinda,orlinda,TN,Tennessee,tennessee
15414,37142,36.4111,-87.5013,NULL,Palmyra,palmyra,TN,Tennessee,tennessee
15415,37143,36.1278,-87.0312,NULL,Pegram,pegram,TN,Tennessee,tennessee
15416,37144,35.3052,-86.6603,NULL,Petersburg,petersburg,TN,Tennessee,tennessee
15417,37145,36.3794,-85.9122,NULL,Pleasant Shade,pleasant-shade,TN,Tennessee,tennessee
15418,37146,36.4016,-87.0333,NULL,Pleasant View,pleasant-view,TN,Tennessee,tennessee
15419,37148,36.5739,-86.5018,NULL,Portland,portland,TN,Tennessee,tennessee
15420,37149,35.804,-86.1927,NULL,Readyville,readyville,TN,Tennessee,tennessee
15421,37150,36.541,-85.8135,NULL,Red Boiling Springs,red-boiling-springs,TN,Tennessee,tennessee
15422,37151,36.3176,-86.0399,NULL,Riddleton,riddleton,TN,Tennessee,tennessee
15423,37152,36.3922,-86.776,NULL,Ridgetop,ridgetop,TN,Tennessee,tennessee
15424,37153,35.7638,-86.554,NULL,Rockvale,rockvale,TN,Tennessee,tennessee
15425,37160,35.464,-86.4838,NULL,Shelbyville,shelbyville,TN,Tennessee,tennessee
15426,37161,35.4904,-86.4467,NULL,Shelbyville,shelbyville,TN,Tennessee,tennessee
15427,37162,35.4904,-86.4467,NULL,Shelbyville,shelbyville,TN,Tennessee,tennessee
15428,37165,36.2927,-87.4709,NULL,Slayden,slayden,TN,Tennessee,tennessee
15429,37166,35.9246,-85.7893,NULL,Smithville,smithville,TN,Tennessee,tennessee
15430,37167,35.9586,-86.5327,NULL,Smyrna,smyrna,TN,Tennessee,tennessee
15431,37171,36.3666,-87.2999,NULL,Southside,southside,TN,Tennessee,tennessee
15432,37172,36.5355,-86.8609,NULL,Springfield,springfield,TN,Tennessee,tennessee
15433,37174,35.7218,-86.8999,NULL,Spring Hill,spring-hill,TN,Tennessee,tennessee
15434,37175,36.3271,-87.8972,NULL,Stewart,stewart,TN,Tennessee,tennessee
15435,37178,36.3232,-87.7842,NULL,Tennessee Ridge,tennessee-ridge,TN,Tennessee,tennessee
15436,37179,35.8116,-86.9277,NULL,Thompsons Station,thompsons-station,TN,Tennessee,tennessee
15437,37180,35.6116,-86.5812,NULL,Unionville,unionville,TN,Tennessee,tennessee
15438,37181,36.2448,-87.4818,NULL,Vanleer,vanleer,TN,Tennessee,tennessee
15439,37183,35.5029,-86.3088,NULL,Wartrace,wartrace,TN,Tennessee,tennessee
15440,37184,36.0825,-86.1441,NULL,Watertown,watertown,TN,Tennessee,tennessee
15441,37185,36.0697,-87.838,NULL,Waverly,waverly,TN,Tennessee,tennessee
15442,37186,36.587,-86.2301,NULL,Westmoreland,westmoreland,TN,Tennessee,tennessee
15443,37187,36.1471,-87.1996,NULL,White Bluff,white-bluff,TN,Tennessee,tennessee
15444,37188,36.4803,-86.6814,NULL,White House,white-house,TN,Tennessee,tennessee
15445,37189,36.2803,-86.8283,NULL,Whites Creek,whites-creek,TN,Tennessee,tennessee
15446,37190,35.8291,-86.0399,NULL,Woodbury,woodbury,TN,Tennessee,tennessee
15447,37191,36.4997,-87.5312,NULL,Woodlawn,woodlawn,TN,Tennessee,tennessee
15448,37201,36.1662,-86.7776,NULL,Nashville,nashville,TN,Tennessee,tennessee
15449,37202,36.1566,-86.7792,NULL,Nashville,nashville,TN,Tennessee,tennessee
15450,37203,36.1493,-86.7903,NULL,Nashville,nashville,TN,Tennessee,tennessee
15451,37204,36.1067,-86.7742,NULL,Nashville,nashville,TN,Tennessee,tennessee
15452,37205,36.1112,-86.8725,NULL,Nashville,nashville,TN,Tennessee,tennessee
15453,37206,36.181,-86.731,NULL,Nashville,nashville,TN,Tennessee,tennessee
15454,37207,36.2329,-86.7766,NULL,Nashville,nashville,TN,Tennessee,tennessee
15455,37208,36.1777,-86.8079,NULL,Nashville,nashville,TN,Tennessee,tennessee
15456,37209,36.1555,-86.9216,NULL,Nashville,nashville,TN,Tennessee,tennessee
15457,37210,36.1443,-86.7337,NULL,Nashville,nashville,TN,Tennessee,tennessee
15458,37211,36.0672,-86.7237,NULL,Nashville,nashville,TN,Tennessee,tennessee
15459,37212,36.1339,-86.8012,NULL,Nashville,nashville,TN,Tennessee,tennessee
15460,37213,36.1663,-86.7669,NULL,Nashville,nashville,TN,Tennessee,tennessee
15461,37214,36.1631,-86.6651,NULL,Nashville,nashville,TN,Tennessee,tennessee
15462,37215,36.0819,-86.8347,NULL,Nashville,nashville,TN,Tennessee,tennessee
15463,37216,36.2161,-86.7265,NULL,Nashville,nashville,TN,Tennessee,tennessee
15464,37217,36.1052,-86.659,NULL,Nashville,nashville,TN,Tennessee,tennessee
15465,37218,36.207,-86.8926,NULL,Nashville,nashville,TN,Tennessee,tennessee
15466,37219,36.1669,-86.7832,NULL,Nashville,nashville,TN,Tennessee,tennessee
15467,37220,36.0673,-86.7809,NULL,Nashville,nashville,TN,Tennessee,tennessee
15468,37221,36.0555,-86.9736,NULL,Nashville,nashville,TN,Tennessee,tennessee
15469,37222,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15470,37224,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15471,37227,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15472,37228,36.195,-86.804,NULL,Nashville,nashville,TN,Tennessee,tennessee
15473,37229,36.1498,-86.6747,NULL,Nashville,nashville,TN,Tennessee,tennessee
15474,37230,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15475,37232,36.14,-86.8021,NULL,Nashville,nashville,TN,Tennessee,tennessee
15476,37234,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15477,37235,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15478,37236,36.1538,-86.8031,NULL,Nashville,nashville,TN,Tennessee,tennessee
15479,37238,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15480,37240,36.1449,-86.8055,NULL,Nashville,nashville,TN,Tennessee,tennessee
15481,37241,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15482,37242,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15483,37243,36.165,-86.782,NULL,Nashville,nashville,TN,Tennessee,tennessee
15484,37244,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15485,37246,36.1599,-86.7914,NULL,Nashville,nashville,TN,Tennessee,tennessee
15486,37250,36.1716,-86.7848,NULL,Nashville,nashville,TN,Tennessee,tennessee
15487,37301,35.4197,-85.7953,NULL,Altamont,altamont,TN,Tennessee,tennessee
15488,37302,35.0132,-85.0162,NULL,Apison,apison,TN,Tennessee,tennessee
15489,37303,35.4407,-84.6432,NULL,Athens,athens,TN,Tennessee,tennessee
15490,37304,35.3475,-85.1415,NULL,Bakewell,bakewell,TN,Tennessee,tennessee
15491,37305,35.4652,-85.6942,NULL,Beersheba Springs,beersheba-springs,TN,Tennessee,tennessee
15492,37306,35.0986,-86.1892,NULL,Belvidere,belvidere,TN,Tennessee,tennessee
15493,37307,35.169,-84.6258,NULL,Benton,benton,TN,Tennessee,tennessee
15494,37308,35.3483,-84.9962,NULL,Birchwood,birchwood,TN,Tennessee,tennessee
15495,37309,35.3034,-84.7376,NULL,Calhoun,calhoun,TN,Tennessee,tennessee
15496,37310,35.2639,-84.78,NULL,Charleston,charleston,TN,Tennessee,tennessee
15497,37311,35.1129,-84.9287,NULL,Cleveland,cleveland,TN,Tennessee,tennessee
15498,37312,35.2298,-84.8707,NULL,Cleveland,cleveland,TN,Tennessee,tennessee
15499,37313,35.3612,-85.7127,NULL,Coalmont,coalmont,TN,Tennessee,tennessee
15500,37314,35.2407,-84.3046,NULL,Cokercreek,cokercreek,TN,Tennessee,tennessee
15501,37315,35.0481,-85.0516,NULL,Collegedale,collegedale,TN,Tennessee,tennessee
15502,37316,34.9891,-84.7339,NULL,Conasauga,conasauga,TN,Tennessee,tennessee
15503,37317,35.0314,-84.4435,NULL,Copperhill,copperhill,TN,Tennessee,tennessee
15504,37318,35.178,-85.9927,NULL,Cowan,cowan,TN,Tennessee,tennessee
15505,37320,35.1776,-84.8675,NULL,Cleveland,cleveland,TN,Tennessee,tennessee
15506,37321,35.5022,-85.0077,NULL,Dayton,dayton,TN,Tennessee,tennessee
15507,37322,35.4957,-84.816,NULL,Decatur,decatur,TN,Tennessee,tennessee
15508,37323,35.0972,-84.8206,NULL,Cleveland,cleveland,TN,Tennessee,tennessee
15509,37324,35.2551,-85.9913,NULL,Decherd,decherd,TN,Tennessee,tennessee
15510,37325,35.2496,-84.5918,NULL,Delano,delano,TN,Tennessee,tennessee
15511,37326,35.04,-84.3849,NULL,Ducktown,ducktown,TN,Tennessee,tennessee
15512,37327,35.4228,-85.4059,NULL,Dunlap,dunlap,TN,Tennessee,tennessee
15513,37328,35.0272,-86.3667,NULL,Elora,elora,TN,Tennessee,tennessee
15514,37329,35.3944,-84.461,NULL,Englewood,englewood,TN,Tennessee,tennessee
15515,37330,35.2818,-86.1298,NULL,Estill Springs,estill-springs,TN,Tennessee,tennessee
15516,37331,35.3193,-84.5302,NULL,Etowah,etowah,TN,Tennessee,tennessee
15517,37332,35.5954,-84.9731,NULL,Evensville,evensville,TN,Tennessee,tennessee
15518,37333,35.1538,-84.3354,NULL,Farner,farner,TN,Tennessee,tennessee
15519,37334,35.1668,-86.5811,NULL,Fayetteville,fayetteville,TN,Tennessee,tennessee
15520,37335,35.0648,-86.4046,NULL,Flintville,flintville,TN,Tennessee,tennessee
15521,37336,35.3025,-84.9333,NULL,Georgetown,georgetown,TN,Tennessee,tennessee
15522,37337,35.7834,-84.8705,NULL,Grandview,grandview,TN,Tennessee,tennessee
15523,37338,35.4208,-85.214,NULL,Graysville,graysville,TN,Tennessee,tennessee
15524,37339,35.3799,-85.6342,NULL,Gruetli Laager,gruetli-laager,TN,Tennessee,tennessee
15525,37340,35.0317,-85.5232,NULL,Guild,guild,TN,Tennessee,tennessee
15526,37341,35.2155,-85.0841,NULL,Harrison,harrison,TN,Tennessee,tennessee
15527,37342,35.3882,-85.9476,NULL,Hillsboro,hillsboro,TN,Tennessee,tennessee
15528,37343,35.1689,-85.2091,NULL,Hixson,hixson,TN,Tennessee,tennessee
15529,37345,35.0368,-86.2403,NULL,Huntland,huntland,TN,Tennessee,tennessee
15530,37347,35.0611,-85.619,NULL,Jasper,jasper,TN,Tennessee,tennessee
15531,37348,35.1259,-86.4373,NULL,Kelso,kelso,TN,Tennessee,tennessee
15532,37349,35.5013,-86.0416,NULL,Manchester,manchester,TN,Tennessee,tennessee
